date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:09:55	3408/3408	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c8e0415-d50-6165048b9d7a2-br%22	https://www.ffpf.org/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=8.8.2	www.ffpf.org/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min5d2d.js	(from https://www.ffpf.org/cart/)
08:09:56	2654/2654	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c8e0409-a5e-6165048b9cfd2-br%22	https://www.ffpf.org/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=8.8.2	www.ffpf.org/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min5d2d.js	(from https://www.ffpf.org/cart/)
08:09:57	7990/7990	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c8e0411-1f36-6165048b9d3ba-br%22	https://www.ffpf.org/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=8.8.2	www.ffpf.org/wp-content/plugins/woocommerce/assets/js/frontend/cart.min5d2d.js	(from https://www.ffpf.org/cart/)
08:09:58	77646/77646	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c8e0453-12f4e-6165048b9feb2-br%22	https://www.ffpf.org/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.8.8.2	www.ffpf.org/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.minea1a.js	(from https://www.ffpf.org/cart/)
08:10:00	6138/6138	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:00%20GMT	https://www.ffpf.org/wp-json/wp/v2/pages/922	www.ffpf.org/wp-json/wp/v2/pages/922.json	(from https://www.ffpf.org/cart/)
08:10:02	2075/2075	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:02%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Fcart%2F	www.ffpf.org/wp-json/oembed/1.0/embed4c12.json	(from https://www.ffpf.org/cart/)
08:10:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:03%20GMT	https://www.ffpf.org/?p=922	www.ffpf.org/indexc8e5.html	(from https://www.ffpf.org/cart/)
08:10:05	2232/2232	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:10:05%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Fcart%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embeddfa4	(from https://www.ffpf.org/cart/)
08:10:08	18135/18135	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:08%20GMT	https://www.ffpf.org/wp-json/wp/v2/posts/15714	www.ffpf.org/wp-json/wp/v2/posts/15714.json	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:09	295977/295977	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:10:09%20GMT	https://www.ffpf.org/shop/	www.ffpf.org/shop/index.html	(from https://www.ffpf.org/cart/)
08:10:09	774/774	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fafe7407de11b7672382d3f97fd36af8-br%22	https://www.ffpf.org/2024/02/09/feb-9-2024/feed/	www.ffpf.org/2024/02/09/feb-9-2024/feed/index.html	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:11%20GMT	https://www.ffpf.org/?p=15714	www.ffpf.org/index1335.html	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:11	2591/2591	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:11%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2F2024%2F02%2F09%2Ffeb-9-2024%2F	www.ffpf.org/wp-json/oembed/1.0/embedd447.json	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:14	2757/2757	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:10:13%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2F2024%2F02%2F09%2Ffeb-9-2024%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embedb35c	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:14	100141/100141	---M--	200	added ('OK')	image/jpeg	etag:%229a1458-1872d-610928d44e8ba%22	https://www.ffpf.org/wp-content/uploads/2024/02/1-1024x576.jpg	www.ffpf.org/wp-content/uploads/2024/02/1-1024x576.jpg	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:14	117658/117658	---M--	200	added ('OK')	image/jpeg	etag:%229a0a97-1cb9a-6111bb256f63b%22	https://www.ffpf.org/wp-content/uploads/2024/02/19-1024x576.jpg	www.ffpf.org/wp-content/uploads/2024/02/19-1024x576.jpg	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:15	15539/15539	---M--	200	added ('OK')	image/jpeg	etag:%229a0bde-3cb3-6111bc4e24f99%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3710-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3710-300x200.jpg	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:16	12102/12102	---M--	200	added ('OK')	image/jpeg	etag:%229a0afd-2f46-6111bc0f7438e%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3978-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3978-300x200.jpg	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:17	11556/11556	---M--	200	added ('OK')	image/jpeg	etag:%229a0b7f-2d24-6111bc2f1d0b3%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3532-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3532-300x200.jpg	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:18%20GMT	https://www.ffpf.org/2024/02/09/feb-9-2024/img_3710/	www.ffpf.org/2024/02/09/feb-9-2024/img_3710/index.html	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:19	12939/12939	---M--	200	added ('OK')	image/jpeg	etag:%229a0ac5-328b-6111bbee3f280%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3545-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3545-300x200.jpg	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:19%20GMT	https://www.ffpf.org/2024/02/09/feb-9-2024/img_3978/	www.ffpf.org/2024/02/09/feb-9-2024/img_3978/index.html	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:20%20GMT	https://www.ffpf.org/2024/02/09/feb-9-2024/img_3532/	www.ffpf.org/2024/02/09/feb-9-2024/img_3532/index.html	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:21%20GMT	https://www.ffpf.org/2024/02/09/feb-9-2024/img_3545/	www.ffpf.org/2024/02/09/feb-9-2024/img_3545/index.html	(from https://www.ffpf.org/2024/02/09/feb-9-2024/)
08:10:22	19063/19063	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:22%20GMT	https://www.ffpf.org/wp-json/wp/v2/posts/15686	www.ffpf.org/wp-json/wp/v2/posts/15686.json	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:23	774/774	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fafe7407de11b7672382d3f97fd36af8-br%22	https://www.ffpf.org/2024/02/09/feb-8-2024/feed/	www.ffpf.org/2024/02/09/feb-8-2024/feed/index.html	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:24	2576/2576	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:24%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2F2024%2F02%2F09%2Ffeb-8-2024%2F	www.ffpf.org/wp-json/oembed/1.0/embed98fd.json	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:25%20GMT	https://www.ffpf.org/?p=15686	www.ffpf.org/index1651.html	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:26	2742/2742	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:10:26%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2F2024%2F02%2F09%2Ffeb-8-2024%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed5833	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:27	107388/107388	---M--	200	added ('OK')	image/jpeg	etag:%229a0896-1a37c-610f06b350c14%22	https://www.ffpf.org/wp-content/uploads/2024/02/16-1024x576.jpg	www.ffpf.org/wp-content/uploads/2024/02/16-1024x576.jpg	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:27	18421/18421	---M--	200	added ('OK')	image/jpeg	etag:%229a0a56-47f5-610f0c80b2656%22	https://www.ffpf.org/wp-content/uploads/2024/02/Janila-2024-02-09-09_52_28-1-229x300.jpeg	www.ffpf.org/wp-content/uploads/2024/02/Janila-2024-02-09-09_52_28-1-229x300.jpg	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:28	11049/11049	---M--	200	added ('OK')	image/jpeg	etag:%229a0960-2b29-610f098392786%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2621-2-200x300.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_2621-2-200x300.jpg	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:29	12709/12709	---M--	200	added ('OK')	image/jpeg	etag:%229a0993-31a5-610f09a4b3841%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3427-2-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3427-2-300x200.jpg	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:30%20GMT	https://www.ffpf.org/2024/02/09/feb-8-2024/janila-2024-02-09-09_52_28-2/	www.ffpf.org/2024/02/09/feb-8-2024/janila-2024-02-09-09_52_28-2/index.html	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:31	12958/12958	---M--	200	added ('OK')	image/jpeg	etag:%229a09be-329e-610f09c4ef4fa%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3472-2-200x300.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3472-2-200x300.jpg	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:37	319211/319211	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:10:34%20GMT	https://www.ffpf.org/page/3/?et_blog	www.ffpf.org/page/3/indexf83b.html	(from https://www.ffpf.org/page/2/?et_blog)
08:10:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:31%20GMT	https://www.ffpf.org/2024/02/09/feb-8-2024/img_2621-3/	www.ffpf.org/2024/02/09/feb-8-2024/img_2621-3/index.html	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:32%20GMT	https://www.ffpf.org/2024/02/09/feb-8-2024/img_3427-3/	www.ffpf.org/2024/02/09/feb-8-2024/img_3427-3/index.html	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:33%20GMT	https://www.ffpf.org/2024/02/09/feb-8-2024/img_3472-3/	www.ffpf.org/2024/02/09/feb-8-2024/img_3472-3/index.html	(from https://www.ffpf.org/2024/02/09/feb-8-2024/)
08:10:40	8790/8790	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:40%20GMT	https://www.ffpf.org/wp-json/wp/v2/pages/344	www.ffpf.org/wp-json/wp/v2/pages/344.json	(from https://www.ffpf.org/contact/)
08:10:40	319166/319166	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:10:40%20GMT	https://www.ffpf.org/?et_blog	www.ffpf.org/indexf83b.html	(from https://www.ffpf.org/page/2/?et_blog)
08:10:42	2897/2897	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:42%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Fcontact%2F	www.ffpf.org/wp-json/oembed/1.0/embeddc06.json	(from https://www.ffpf.org/contact/)
08:10:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:43%20GMT	https://www.ffpf.org/?p=344	www.ffpf.org/index6150.html	(from https://www.ffpf.org/contact/)
08:10:44	3074/3074	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:10:44%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Fcontact%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed6748	(from https://www.ffpf.org/contact/)
08:10:45	4598/4598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c34048d-11f6-555a9cb3a8fc0-br%22	https://www.ffpf.org/wp-includes/js/mediaelement/mejs-controls.svg	www.ffpf.org/wp-includes/js/mediaelement/mejs-controls.svg	(from https://www.ffpf.org/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
08:10:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:47%20GMT	https://www.ffpf.org/fr/home-fr	www.ffpf.org/fr/home-fr	(from https://www.ffpf.org/fr/comments/feed/)
08:10:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:49%20GMT	https://www.ffpf.org/fr/home-fr	www.ffpf.org/fr/home-fr	(from https://www.ffpf.org/fr/comments/feed/)
08:10:50	38313/38313	---MCZ	200	added ('OK')	text/css	etag:W/%22c3404af-95a9-61519c46d097b-br%22	https://www.ffpf.org/wp-content/et-cache/658/et-divi-dynamic-658.css?ver=1712050274	www.ffpf.org/wp-content/et-cache/658/et-divi-dynamic-6582016.css	(from https://www.ffpf.org/fr/a-propos/)
08:10:52	42161/42161	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:52%20GMT	https://www.ffpf.org/wp-json/wp/v2/pages/658	www.ffpf.org/wp-json/wp/v2/pages/658.json	(from https://www.ffpf.org/fr/a-propos/)
08:10:54	4032/4032	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:10:54%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fa-propos%2F	www.ffpf.org/wp-json/oembed/1.0/embed9d29.json	(from https://www.ffpf.org/fr/a-propos/)
08:10:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:10:55%20GMT	https://www.ffpf.org/?p=658	www.ffpf.org/indexc9c1.html	(from https://www.ffpf.org/fr/a-propos/)
08:10:56	4271/4271	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:10:56%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fa-propos%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed18cc	(from https://www.ffpf.org/fr/a-propos/)
08:10:56	3886/3886	---MCZ	200	added ('OK')	text/css	etag:W/%22c3404c7-f2e-61519c4840073-br%22	https://www.ffpf.org/wp-content/et-cache/658/et-core-unified-deferred-658.min.css?ver=1712050275	www.ffpf.org/wp-content/et-cache/658/et-core-unified-deferred-658.minab70.css	(from https://www.ffpf.org/fr/a-propos/)
08:10:58	90258/90258	---M--	200	added ('OK')	image/jpeg	etag:%22c3e0b1a-16092-5c23b2ceff67c%22	https://www.ffpf.org/wp-content/uploads/2021/05/Hemant-M.Shah-ffpf-MediaPublic-and-Government-Relations-2.jpeg	www.ffpf.org/wp-content/uploads/2021/05/Hemant-M.Shah-ffpf-MediaPublic-and-Government-Relations-2.jpg	(from https://www.ffpf.org/fr/a-propos/)
08:11:00	46846/46846	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:00%20GMT	https://www.ffpf.org/wp-json/wp/v2/pages/691	www.ffpf.org/wp-json/wp/v2/pages/691.json	(from https://www.ffpf.org/fr/mission-2/)
08:11:02	4215/4215	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:02%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fmission-2%2F	www.ffpf.org/wp-json/oembed/1.0/embed44a3.json	(from https://www.ffpf.org/fr/mission-2/)
08:11:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:11:03%20GMT	https://www.ffpf.org/?p=691	www.ffpf.org/index2025.html	(from https://www.ffpf.org/fr/mission-2/)
08:11:04	4468/4468	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:11:04%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fmission-2%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embedde26	(from https://www.ffpf.org/fr/mission-2/)
08:11:06	489931/489931	---M--	200	added ('OK')	image/jpeg	etag:%22c482507-779cb-5b44def874fc7%22	https://www.ffpf.org/wp-content/uploads/2020/11/Hand_Surgery-scaled.jpg	www.ffpf.org/wp-content/uploads/2020/11/Hand_Surgery-scaled.jpg	(from https://www.ffpf.org/fr/mission-2/)
08:11:07	222980/222980	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:07%20GMT	https://www.ffpf.org/fr/2023/05/15/mission-prevue-en-fevrier-2024/	www.ffpf.org/fr/2023/05/15/mission-prevue-en-fevrier-2024/index.html	(from https://www.ffpf.org/fr/mission-2/)
08:11:07	224474/224474	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:07%20GMT	https://www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/	www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/index.html	(from https://www.ffpf.org/fr/mission-2/)
08:11:09	9078/9078	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:09%20GMT	https://www.ffpf.org/wp-json/wp/v2/pages/15434	www.ffpf.org/wp-json/wp/v2/pages/15434.json	(from https://www.ffpf.org/fr/covid-19/)
08:11:11	2563/2563	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:11%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fcovid-19%2F	www.ffpf.org/wp-json/oembed/1.0/embedde6d.json	(from https://www.ffpf.org/fr/covid-19/)
08:11:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:11:12%20GMT	https://www.ffpf.org/?p=15434	www.ffpf.org/indexe4d0.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:14	2729/2729	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:11:13%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fcovid-19%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed3402	(from https://www.ffpf.org/fr/covid-19/)
08:11:16	232308/232308	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:16%20GMT	https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/	www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:16	233006/233006	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:16%20GMT	https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/	www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:17	233277/233277	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:17%20GMT	https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/	www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:18	21051/21051	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:17%20GMT	https://www.ffpf.org/wp-json/wp/v2/pages/692	www.ffpf.org/wp-json/wp/v2/pages/692.json	(from https://www.ffpf.org/fr/parrainage/)
08:11:18	214500/214500	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:18%20GMT	https://www.ffpf.org/fr/2024/02/	www.ffpf.org/fr/2024/02/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:20	211630/211630	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:20%20GMT	https://www.ffpf.org/fr/2023/06/	www.ffpf.org/fr/2023/06/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:20	211938/211938	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:19%20GMT	https://www.ffpf.org/fr/2023/09/	www.ffpf.org/fr/2023/09/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:22	3908/3908	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:21%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fparrainage%2F	www.ffpf.org/wp-json/oembed/1.0/embed81a2.json	(from https://www.ffpf.org/fr/parrainage/)
08:11:22	212644/212644	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:22%20GMT	https://www.ffpf.org/fr/2023/05/	www.ffpf.org/fr/2023/05/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:23	212756/212756	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:23%20GMT	https://www.ffpf.org/fr/2022/09/	www.ffpf.org/fr/2022/09/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:23	213391/213391	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:23%20GMT	https://www.ffpf.org/fr/2020/11/	www.ffpf.org/fr/2020/11/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:25	4143/4143	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:11:24%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fparrainage%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed5c03	(from https://www.ffpf.org/fr/parrainage/)
08:11:25	213846/213846	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:25%20GMT	https://www.ffpf.org/fr/2019/09/	www.ffpf.org/fr/2019/09/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:26	9910/9910	---MCZ	200	added ('OK')	text/css	etag:W/%22c340856-26b6-6156a72c954d8-br%22	https://www.ffpf.org/wp-content/et-cache/689/et-divi-dynamic-689.css?ver=1712396796	www.ffpf.org/wp-content/et-cache/689/et-divi-dynamic-6891891.css	(from https://www.ffpf.org/fr/simpliquer/)
08:11:26	213850/213850	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:11:26%20GMT	https://www.ffpf.org/fr/2018/11/	www.ffpf.org/fr/2018/11/index.html	(from https://www.ffpf.org/fr/covid-19/)
08:11:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:11:27%20GMT	https://www.ffpf.org/?p=692	www.ffpf.org/index820c.html	(from https://www.ffpf.org/fr/parrainage/)
08:11:28	27627/27627	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:28%20GMT	https://www.ffpf.org/wp-json/wp/v2/pages/689	www.ffpf.org/wp-json/wp/v2/pages/689.json	(from https://www.ffpf.org/fr/simpliquer/)
08:11:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:11:31%20GMT	https://www.ffpf.org/?p=689	www.ffpf.org/index1b7b.html	(from https://www.ffpf.org/fr/simpliquer/)
08:11:31	3685/3685	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:31%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fsimpliquer%2F	www.ffpf.org/wp-json/oembed/1.0/embed723b.json	(from https://www.ffpf.org/fr/simpliquer/)
08:11:33	3913/3913	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:11:33%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2Fsimpliquer%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed9d4e	(from https://www.ffpf.org/fr/simpliquer/)
08:11:34	294/294	---MCZ	200	added ('OK')	text/css	etag:W/%22c34085b-126-6156a72d727f2-br%22	https://www.ffpf.org/wp-content/et-cache/689/et-core-unified-deferred-689.min.css?ver=1712396797	www.ffpf.org/wp-content/et-cache/689/et-core-unified-deferred-689.min0b09.css	(from https://www.ffpf.org/fr/simpliquer/)
08:11:36	19858/19858	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:11:36%20GMT	https://www.ffpf.org/wp-json/wp/v2/posts/15715	www.ffpf.org/wp-json/wp/v2/posts/15715.json	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/)
08:11:37	843/843	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fafe7407de11b7672382d3f97fd36af8-br%22	https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/feed/	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/feed/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/)
